timestamp,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20
0.0003526483716290112,1.2069573983885489,-0.3564099515144288,1.189369426721848,-1.5632397411406256,-0.017709174703256707,1.5455812275105039,47.62391803479051,47.67441093266552,47.604260732671854,47.671403897291526,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.00039212249954833213,1.1696871662675252,-0.35495311577716504,1.1472062922785808,-1.524523493734663,-0.022591799740034287,1.501978059314741,47.63330150138701,47.66482987211143,47.61682571892373,47.65985885444011,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.00043159662746765305,1.105993117006653,-0.34855810270873444,1.075946980211669,-1.4544443343679812,-0.030147656694011624,1.4243391114873079,47.64223904961025,47.65567741994141,47.62891890937804,47.64880375843921,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.000471070755386974,1.019834400370912,-0.33774803464945946,0.9799096607169759,-1.357484612900169,-0.04001765128314091,1.317505797301149,47.6505477735374,47.64715382454095,47.64028112144377,47.63848048339695,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0004980060131885012,0.9503975841836949,-0.3281557330172339,0.9026141732164661,-1.2784612360700207,-0.04787086979427117,1.2306269227693734,47.65577399393307,47.64178958619206,47.64749527081675,47.63196714206942,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0005249412709900285,0.8738043807462575,-0.31698786035686183,0.8173973062639686,-1.1907055640214905,-0.05648940053341317,1.1342505745574314,47.66059903804186,47.63683840940701,47.65421004472,47.62594165607043,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0005518765287915558,0.7914087868658557,-0.30445441388190103,0.725745159441167,-1.0957816105577904,-0.06574112193678101,1.0300728801786483,47.664991270988466,47.63233604200972,47.660376859352745,47.620448458458895,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.000655401689545775,0.44301970724409184,-0.2472790354364165,0.3381481983898121,-0.6902340521656487,-0.10493295202395647,0.5853267824760713,47.677553624636346,47.61955346934996,47.67847875014335,47.60473457659847,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0007221850323766323,0.21692543620525503,-0.20713873299642524,0.08631095998181663,-0.4240084847598468,-0.13066736540843485,0.2933632262469588,47.6817934524228,47.6153980496543,47.68500779176252,47.599519990861474,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0007889683752074896,0.008138234200906633,-0.16796428199214997,-0.14655009932602445,-0.17605458311493463,-0.1547338604524559,0.02133975224267007,47.683193394660016,47.614279333607186,47.68765154628228,47.59799271266991,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0007942976417400006,-0.0073601575442951055,-0.16496407341425828,-0.16385022087898116,-0.15755655279298017,-0.15653504887208355,0.0010403072088737626,47.68319103073506,47.6143128208711,47.68770379955832,47.598020781250014,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0007996269082725116,-0.02266122723909889,-0.16198820703871733,-0.1809322821900254,-0.13928017993896546,-0.15831550554442067,-0.01901674591610218,47.683172851995785,47.61436338632472,47.68773384131274,47.598069781253926,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0008049561748050226,-0.03776159834278159,-0.15903762852855974,-0.19779240849076105,-0.12122978684434706,-0.16007473215849582,-0.03882658656464722,47.68313912995021,47.61443074795724,47.68774201430587,47.59813937976606,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0008102854413375336,-0.052656227723227665,-0.1561134766125834,-0.21442494439402998,-0.10341155544931471,-0.16181211638396967,-0.058382420497705215,47.68309007781723,47.61451468825148,47.68772857409052,47.59822932486094,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0008209439744025556,-0.08180997527504194,-0.15034875307227902,-0.24698667108852831,-0.06849416461978658,-0.16521906949126372,-0.09670719330211527,47.682946899546735,47.61473136447292,47.68763797136192,47.598469158902795,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0008316025074675776,-0.11008721158414107,-0.14470243604096908,-0.27857775773921295,-0.034571666002914996,-0.1685319180544986,-0.13394295921072663,47.68274518533328,47.61501149432948,47.68746432294071,47.59878704077888,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
